Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1963","1963","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1964","1964","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1965","1965","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1966","1966","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1967","1967","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1968","1968","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1969","1969","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1970","1970","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1971","1971","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1972","1972","t","81000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1973","1973","t","81000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1974","1974","t","54000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1975","1975","t","116000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1976","1976","t","26000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1977","1977","t","33000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1978","1978","t","59000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1979","1979","t","99000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1980","1980","t","69000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1981","1981","t","81000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1982","1982","t","23000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1983","1983","t","23000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1984","1984","t","20000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1985","1985","t","55000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1986","1986","t","102000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1987","1987","t","132000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1988","1988","t","74000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1989","1989","t","192000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1990","1990","t","81000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1991","1991","t","107000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1992","1992","t","143000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1993","1993","t","132000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1994","1994","t","138000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1995","1995","t","155000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1996","1996","t","100000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5510","Production","01702","Broad beans and horse beans, dry","1997","1997","t","116000","X","Figure from external organization","Unofficial figure"
