area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1962,kt,0.9651
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1962,kt,0.7878
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1962,kt,0.1773
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1962,t,365200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1962,kt,0.0256
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1962,kt,0.986
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1963,kg,38737026.6504
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1963,kt,0.7457
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1963,kt,0.6087
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1963,kt,0.137
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1963,t,312000
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1963,kt,0.0218
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1963,kt,0.8424
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1964,kg,47935118.1245
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1964,kt,0.9228
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1964,kt,0.7533
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1964,kt,0.1695
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1964,t,357200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1964,kt,0.025
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1964,kt,0.9644
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1965,kg,52881870.4496
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1965,kt,1.018
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1965,kt,0.831
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1965,kt,0.187
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1965,t,410400
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1965,kt,0.0287
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1965,kt,1.1081
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1966,kg,44263465.2541
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1966,kt,0.8521
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1966,kt,0.6956
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1966,kt,0.1565
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1966,t,362469.6
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1966,kt,0.0254
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1966,kt,0.9787
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1967,kg,49389969.8667
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1967,kt,0.9508
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1967,kt,0.7761
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1967,kt,0.1746
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1967,t,373285.6
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1967,kt,0.0261
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1967,kt,1.0079
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1968,kg,44476020.5964
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1968,kt,0.8562
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1968,kt,0.6989
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1968,kt,0.1573
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1968,t,391307.6
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1968,kt,0.0274
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1968,kt,1.0565
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1969,kg,42681018.2544
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1969,kt,0.8216
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1969,kt,0.6707
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1969,kt,0.1509
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1969,t,333282
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1969,kt,0.0233
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1969,kt,0.8999
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1970,kg,53601384.6925
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1970,kt,1.0318
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1970,kt,0.8423
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1970,kt,0.1895
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1970,t,404156.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1970,kt,0.0283
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1970,kt,1.0912
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1971,kg,60729685.8623
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1971,kt,1.169
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1971,kt,0.9543
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1971,kt,0.2147
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1971,t,438970
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1971,kt,0.0307
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1971,kt,1.1852
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1972,kg,60434754.7773
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1972,kt,1.1634
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1972,kt,0.9497
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1972,kt,0.2137
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1972,t,450964.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1972,kt,0.0316
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1972,kt,1.2176
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1973,kg,63123223.1269
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1973,kt,1.2151
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1973,kt,0.9919
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1973,kt,0.2232
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1973,t,458564.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1973,kt,0.0321
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1973,kt,1.2381
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1974,kg,76678478.6963
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1974,kt,1.4761
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1974,kt,1.2049
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1974,kt,0.2711
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1974,t,493372.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1974,kt,0.0345
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1974,kt,1.3321
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1975,kg,56636021.4297
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1975,kt,1.0902
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1975,kt,0.89
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1975,kt,0.2002
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1975,t,414172.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1975,kt,0.029
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1975,kt,1.1183
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1976,kg,60346661.1952
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1976,kt,1.1617
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1976,kt,0.9483
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1976,kt,0.2134
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1976,t,492400
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1976,kt,0.0345
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1976,kt,1.3295
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1977,kg,66014574.5051
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1977,kt,1.2708
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1977,kt,1.0374
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1977,kt,0.2334
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1977,t,430492
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1977,kt,0.0301
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1977,kt,1.1623000000000001
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1978,kg,82385047.0422
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1978,kt,1.5859
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1978,kt,1.2946
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1978,kt,0.2913
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1978,t,503366.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1978,kt,0.0352
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1978,kt,1.3591
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1979,kg,89363623.9759
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1979,kt,1.7202
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1979,kt,1.4043
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1979,kt,0.316
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1979,t,548304
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1979,kt,0.0384
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1979,kt,1.4804
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1980,kg,104904875.0423
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1980,kt,2.0194
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1980,kt,1.6485
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1980,kt,0.3709
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1980,t,576363.6
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1980,kt,0.0403
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1980,kt,1.5562
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1981,kg,107913442.1436
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1981,kt,2.0773
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1981,kt,1.6958
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1981,kt,0.3816
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1981,t,596400
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1981,kt,0.0417
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1981,kt,1.6103
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1982,kg,127461935.3008
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1982,kt,2.4536
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1982,kt,2.003
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1982,kt,0.4507
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1982,t,665200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1982,kt,0.0466
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1982,kt,1.796
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1983,kg,133214689.9644
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1983,kt,2.5644
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1983,kt,2.0934
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1983,kt,0.471
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1983,t,678000
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1983,kt,0.0475
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1983,kt,1.8306
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1984,kg,183065522.7009
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1984,kt,3.524
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1984,kt,2.8767
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1984,kt,0.6473
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1984,t,775600
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1984,kt,0.0543
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1984,kt,2.0941
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1985,kg,148626763.7084
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1985,kt,2.8611
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1985,kt,2.3356
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1985,kt,0.5255
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1985,t,760800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1985,kt,0.0533
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1985,kt,2.0542
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1986,kg,170867114.2773
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1986,kt,3.2892
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1986,kt,2.6851
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1986,kt,0.6041
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1986,t,798800
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1986,kt,0.0559
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1986,kt,2.1568
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1987,kg,147740355.8002
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1987,kt,2.844
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1987,kt,2.3216
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1987,kt,0.5224
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1987,t,797600
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1987,kt,0.0558
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1987,kt,2.1535
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1988,kg,144741966.6182
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1988,kt,2.7863
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1988,kt,2.2745
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1988,kt,0.5118
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1988,t,754400
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1988,kt,0.0528
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1988,kt,2.0369
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1989,kg,172630790.5562
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1989,kt,3.3231
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1989,kt,2.7128
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1989,kt,0.6104
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1989,t,833200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1989,kt,0.0583
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1989,kt,2.2496
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1990,kg,172361236.4481
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1990,kt,3.318
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1990,kt,2.7085
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1990,kt,0.6094
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1990,t,805200
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1990,kt,0.0564
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1990,kt,2.174
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1991,kg,176098274.2415
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1991,kt,3.3899
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1991,kt,2.7673
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1991,kt,0.6226
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1991,t,792198
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1991,kt,0.0555
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1991,kt,2.1389
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1992,kg,173276072.5436
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1992,kt,3.3356
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1992,kt,2.7229
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1992,kt,0.6127
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1992,t,826662.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1992,kt,0.0579
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1992,kt,2.232
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1993,kg,157974109.5589
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1993,kt,3.041
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1993,kt,2.4825
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1993,kt,0.5586
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1993,t,703583.2
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1993,kt,0.0493
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1993,kt,1.8997
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1994,kg,163149535.2306
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1994,kt,3.1406
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1994,kt,2.5638
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1994,kt,0.5769
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1994,t,724382
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1994,kt,0.0507
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1994,kt,1.9558
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1995,kg,175014409.7578
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1995,kt,3.369
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1995,kt,2.7502
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1995,kt,0.6188
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1995,t,743456.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1995,kt,0.052
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1995,kt,2.0073
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1996,kg,196125912.5827
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1996,kt,3.7754
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1996,kt,3.082
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1996,kt,0.6934
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1996,t,790568.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1996,kt,0.0553
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1996,kt,2.1345
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1997,kg,184003231.3769
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1997,kt,3.5421
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1997,kt,2.8915
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1997,kt,0.6506
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1997,t,814258.4
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1997,kt,0.057
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1997,kt,2.1985
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1998,kg,189093017.3754
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1998,kt,3.64
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1998,kt,2.9715
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1998,kt,0.6686
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1998,t,818036.8
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1998,kt,0.0573
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1998,kt,2.2087
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (N content),1999,kg,181494270.8157
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Emissions N2O),1999,kt,3.4938
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Direct emissions N2O),1999,kt,2.8521
United Kingdom of Great Britain and Northern Ireland,Wheat,Crop residues (Indirect emissions N2O),1999,kt,0.6417
United Kingdom of Great Britain and Northern Ireland,Wheat,"Burning crop residues (Biomass burned, dry matter)",1999,t,738749.6
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions N2O),1999,kt,0.0517
United Kingdom of Great Britain and Northern Ireland,Wheat,Burning crop residues (Emissions CH4),1999,kt,1.9946
